PrsID,PrsLabel,BYear,BLocLabel,BLocUID,BLocTGNID,BLocLat,BLocLang,DYear,DLocLabel,DLocUID,DLocTGNID,DLocLat,DLocLang,Sex,AppliedArts,Architecture,FineArts,PerformingArts,Print&Graphics,Academic,Other,,,,,
500017279,"Bugatto, Zanetto",1423,Milan ,4243360266,7005903,45.466667,9.2,1476,Pavia ,4243450103,7006026,45.166667,9.166667,M,0,0,1,0,0,0,0,,,,,
500002901,"Squarcione, Francesco",1385,Padua ,4243450011,7003085,45.416667,11.883333,1478,Padua ,4243450011,7003085,45.416667,11.883333,M,0,0,1,0,1,1,0,,,,,
500018939,Paolo Schiavo,1397,Florence ,4243150091,7000457,43.766667,11.25,1478,Pisa ,4243450264,7006082,43.716667,10.383333,M,0,0,1,0,0,0,0,,,,,
500004252,"Liédet, Loyset",1410,Hesdin ,4151210067,7008475,50.3667,2.05,1479,Bruges ,4031030066,7007867,51.210933,3.225971,M,0,0,1,0,1,0,0,,,,,
500046133,"Marolles, Philippe de",1410,Mazerolles-du-Razès ,4151360213,4007036,43.138981,2.07148,1479,Bruges ,4031030066,7007867,51.210933,3.225971,M,0,0,1,0,1,0,0,,,,,
500119716,"Varnucci, Bartolomeo d'Antonio di Luca di Jacopo",1410,Florence ,4243150091,7000457,43.766667,11.25,1479,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,0,,,,,
500198727,"Antonello da Capua, Angelo",1411,Capua ,4243060219,7004529,41.1,14.2,1479,Naples ,4243390002,7004474,40.833333,14.25,M,0,0,1,0,0,0,0,,,,,
500165842,René I of Naples,1409,Angers ,4151000159,7008480,47.4833,-.5333,1480,Aix-en-Provence ,4151000064,7010786,43.5167,5.45,M,0,0,1,0,0,0,1,,,,,
500022753,"Zoppo, Marco",1430,Cento ,4243060577,7004900,44.716667,11.283333,1480,Venice ,4243630105,7018159,45.438611,12.326667,M,0,0,1,0,0,0,0,,,,,
500026061,"Pirez, Alvaro",1381,Évora ,4451120013,7010600,38.5667,-7.9,1481,Italy ,4243000000,1000080,42.8333,12.8333,M,0,0,1,0,0,0,0,,,,,
500115627,"Bellini, Jacopo",1390,Venice ,4243630105,7018159,45.438611,12.326667,1481,Venice ,4243630105,7018159,45.438611,12.326667,M,0,0,1,0,1,0,0,,,,,
500115558,Sano di Pietro,1405,Siena ,4243540646,7011179,43.316667,11.35,1481,Siena ,4243540646,7011179,43.316667,11.35,M,0,0,1,0,1,0,0,,,,,
500023010,"Vrelant, Guillaume",1409,Utrecht ,4390600014,7006926,52.083333,5.133333,1481,Bruges ,4031030066,7007867,51.210933,3.225971,M,0,0,1,0,1,0,0,,,,,
500118806,"Fouquet, Jean",1417,Tours ,4151570128,7008323,47.3833,.7,1481,Tours ,4151570128,7008323,47.3833,.7,M,1,0,1,0,1,0,0,,,,,
500065978,"Ghini, Antonio di Paolo",1382,Lucca ,4243330206,7006076,43.8333,10.2167,1482,Siena ,4243540646,7011179,43.316667,11.35,M,0,0,1,0,0,0,0,,,,,
500116438,Giovanni di Paolo,1390,Siena ,4243540646,7011179,43.316667,11.35,1482,Siena ,4243540646,7011179,43.316667,11.35,M,0,0,1,0,1,0,0,,,,,
500198658,"Rosat, Joan",1420,Nice ,4151390067,7008773,43.7,7.2667,1482,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500115087,"Gonzaga, Federico",1441,Mantua ,4243360075,7005879,45.15,10.8,1484,Mantua ,4243360075,7005879,45.15,10.8,M,0,0,0,0,0,0,1,,,,,
500078712,"Haller, Jost",1400,Strasbourg ,4151540794,7012346,48.5833,7.75,1485,Saarbrücken ,4180540010,7004454,49.233333,7,M,0,0,1,0,0,0,0,,,,,
500116223,"Brillant, Pierre du",1400,Liège ,4031330028,7007945,50.638674,5.570228,1486,Aix-en-Provence ,4151000064,7010786,43.5167,5.45,M,0,0,1,0,0,0,0,,,,,
500022041,Giovanni di ser Giovanni Guidi,1406,San Giovanni Valdarno ,4243540162,7006537,43.566667,11.533333,1486,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,1,,,,,
500080425,"Fioravanti, Aristotele",1415,Bologna ,4243030226,7004847,44.483333,11.333333,1486,Moscow ,3510360392,7012974,55.75,37.7,M,1,1,0,0,0,0,0,,,,,
500007554,Piero di Lorenzo di Pratese di Bartolo Zuccheri,1413,Florence ,4243150091,7000457,43.766667,11.25,1487,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500115432,"Pasti, Matteo de'",1415,Verona ,4243630132,7003262,45.45,11,1487,Rimini ,4243510077,7004929,44.063333,12.580833,M,1,1,1,0,1,0,0,,,,,
500028661,"Cossa, Francesco del",1425,Ferrara ,4243150055,7004264,44.833333,11.583333,1487,Bologna ,4243030226,7004847,44.483333,11.333333,M,0,0,1,0,0,0,0,,,,,
500121726,"Rapicano, Cola",1388,Amantea ,4243000155,1043201,39.133333,16.066667,1488,Naples ,4243390002,7004474,40.833333,14.25,M,0,0,1,0,1,0,0,,,,,
500122320,"Jean II, Duke of Bourbon",1426,Moulins ,4151360554,7008198,46.5667,3.3333,1488,Moulins ,4151360554,7008198,46.5667,3.3333,M,0,0,0,0,0,0,1,,,,,
500122258,Cardinal Charles of Bourbon,1433,Moulins ,4151360554,7008198,46.5667,3.3333,1488,Lyon ,4151330592,7008772,45.7667,4.8333,M,0,0,0,0,0,0,1,,,,,
500003951,"Verrocchio, Andrea del",1435,Florence ,4243150091,7000457,43.766667,11.25,1488,Venice ,4243630105,7018159,45.438611,12.326667,M,1,0,1,1,1,0,0,,,,,
500121728,"Marmion, Simon",1420,Amiens ,4151000131,7010588,49.9,2.3,1489,Valenciennes ,4151630018,7008471,50.3667,3.5333,M,0,0,1,0,1,0,0,,,,,
500137049,"Eisenberg, Nikolaus",1420,Eisenberg ,4180120087,1036648,50.966667,11.9,1490,Leipzig ,4180330144,7012329,51.3333,12.4167,M,1,0,1,0,0,0,0,,,,,
500023140,"Rous, John",1411,Warwick ,4601660095,7010957,52.2833,-1.5667,1491,Warwickshire ,4601660684,7008178,52.2,-1.6167,M,0,0,1,0,1,1,0,,,,,
500028143,"Schongauer, Martin",1420,Colmar ,4151060476,7008119,48.0833,7.35,1491,Breisach am Rhein ,4180030529,7005968,48.033333,7.583333,M,0,0,1,0,1,0,0,,,,,
500087784,"Bouts, Dieric, the younger",1445,Louvain ,4031330020,7007949,50.883333,4.7,1491,Louvain ,4031330020,7007949,50.883333,4.7,M,0,0,1,0,0,0,0,,,,,
500006339,Piero della Francesca,1405,Sansepolcro ,4243540280,7000478,43.566667,12.133333,1492,Sansepolcro ,4243540280,7000478,43.566667,12.133333,M,0,0,1,0,0,1,0,,,,,
500115623,"Huguet, Jaime",1412,Valls ,4540630020,7008779,41.286117,1.249929,1492,Barcelona ,4540030022,7007426,41.398371,2.1741,M,0,0,1,0,0,0,0,,,,,
500093929,"Caxton, William",1417,Kent ,4601300281,7008153,51.2167,.65,1492,London ,4601330462,7011781,51.5,-.1667,M,0,0,0,0,1,1,1,,,,,
500002038,Neri di Bicci,1418,Florence ,4243150091,7000457,43.766667,11.25,1492,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500116276,"Ferrucci, Francesco di Simone",1437,Fiesole ,4243150070,7006141,43.8,11.283333,1493,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,0,,,,,
500023242,"Sellaio, Jacopo del",1441,Florence ,4243150091,7000457,43.766667,11.25,1493,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500025759,"Bellunello, Andrea",1420,Belluno ,4243030134,7003325,46.145,12.221389,1494,San Vito al Tagliamento ,4243540438,7003047,45.914444,12.85,M,0,0,1,0,0,0,0,,,,,
500005611,"Memling, Hans",1430,Seligenstadt ,4180540363,4010301,50.05,8.983333,1494,Bruges ,4031030066,7007867,51.210933,3.225971,M,0,0,1,0,1,0,0,,,,,
500020519,Melozzo da Forlì,1438,Forlì ,4243150147,7004912,44.223611,12.052778,1494,Forlì ,4243150147,7004912,44.223611,12.052778,M,0,1,1,0,0,0,0,,,,,
500057452,"Schongauer, Ludwig",1440,Colmar ,4151060476,7008119,48.0833,7.35,1494,Colmar ,4151060476,7008119,48.0833,7.35,M,0,0,1,0,1,0,0,,,,,
500115228,"Ghirlandaio, Domenico",1449,Florence ,4243150091,7000457,43.766667,11.25,1494,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500019749,"Pleydenwurff, Wilhelm",1450,Nuremberg ,4180390285,7004334,49.447778,11.068333,1494,Nuremberg ,4180390285,7004334,49.447778,11.068333,M,0,0,1,0,1,0,0,,,,,
500011511,"Donzello, Ippolito del",1455,Florence ,4243150091,7000457,43.766667,11.25,1494,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500022434,"Tura, Cosimo",1420,Ferrara ,4243150055,7004264,44.833333,11.583333,1495,Ferrara ,4243150055,7004264,44.833333,11.583333,M,0,0,1,0,1,0,0,,,,,
500025991,Matteo di Giovanni,1420,Sansepolcro ,4243540280,7000478,43.566667,12.133333,1495,Siena ,4243540646,7011179,43.316667,11.35,M,1,0,1,0,0,0,0,,,,,
500005092,"Crivelli, Carlo",1430,Venice ,4243630105,7018159,45.438611,12.326667,1495,Ascoli Piceno ,4243000291,7004025,42.85,13.566667,M,0,0,1,0,0,0,0,,,,,
500080910,"Guacialoti, Andrea",1435,Prato ,4243450464,7006161,43.883333,11.1,1495,Prato ,4243450464,7006161,43.883333,11.1,M,1,0,0,0,1,0,0,,,,,
500031716,"Bonfigli, Benedetto",1410,Perugia ,4243450142,7000526,43.133333,12.366667,1496,Perugia ,4243450142,7000526,43.133333,12.366667,M,0,0,1,0,0,0,0,,,,,
500124799,"Amedei, Giuliano",1416,Florence ,4243150091,7000457,43.766667,11.25,1496,Lucca ,4243330206,7006076,43.8333,10.2167,M,0,0,1,0,1,0,1,,,,,
500017186,"Guas, Juan",1420,Brittany ,4151030002,7012216,48,-3.0167,1496,Toledo ,4540570030,7008719,39.866667,-4.016667,M,0,1,1,0,1,0,0,,,,,
500031403,"Orioli, Pietro di Francesco degli",1458,Siena ,4243540646,7011179,43.316667,11.35,1496,Siena ,4243540646,7011179,43.316667,11.35,M,0,0,1,0,0,0,0,,,,,
500000246,"Gozzoli, Benozzo",1420,Florence ,4243150091,7000457,43.766667,11.25,1497,Pistoia ,4243450268,7005060,43.916667,10.9,M,0,0,1,0,1,0,0,,,,,
500027089,"Bellano, Bartolomeo",1437,Padua ,4243450011,7003085,45.416667,11.883333,1497,Padua ,4243450011,7003085,45.416667,11.883333,M,0,1,1,0,0,0,0,,,,,
500006675,Benedetto da Maiano,1442,Florence ,4243150091,7000457,43.766667,11.25,1497,Florence ,4243150091,7000457,43.766667,11.25,M,0,1,1,0,0,0,0,,,,,
500022991,Gherardo di Giovanni del Fora,1445,Florence ,4243150091,7000457,43.766667,11.25,1497,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,0,,,,,
500010663,"Botticini, Francesco",1446,Florence ,4243150091,7000457,43.766667,11.25,1497,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500002785,"Ghirlandaio, Benedetto",1458,Florence ,4243150091,7000457,43.766667,11.25,1497,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500027554,"Alamanno, Pietro",1420,Austria ,4002000000,1000062,47.3333,13.3333,1498,Ascoli Piceno ,4243000291,7004025,42.85,13.566667,M,0,0,1,0,0,0,0,,,,,
500115745,"Baldovinetti, Alesso",1415,Florence ,4243150091,7000457,43.766667,11.25,1499,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500010305,Francesco Napoletano,1401,Naples ,4243390002,7004474,40.833333,14.25,1501,Venice ,4243630105,7018159,45.438611,12.326667,M,0,0,1,0,0,0,0,,,,,
500029210,"Civitali, Matteo di Giovanni",1436,Lucca ,4243330206,7006076,43.8333,10.2167,1501,Lucca ,4243330206,7006076,43.8333,10.2167,M,0,1,1,0,0,0,0,,,,,
500116613,'Alishir Nava'i,1441,Her?t province ,3001210001,1001293,34.5,62,1501,Her?t province ,3001210001,1001293,34.5,62,M,0,0,0,1,0,0,1,,,,,
500350200,"Rovere, Giovanni della",1457,Savona ,4243540499,7005371,44.283333,8.5,1501,Rome ,4243510165,7000874,41.9,12.483333,M,0,0,0,0,0,0,1,,,,,
500019902,"Laurana, Francesco",1410,Vrana ,4061630025,7024750,44.266,14.8,1502,Marseilles ,4151360152,7008781,43.3,5.3667,M,1,1,1,0,0,0,0,,,,,
500115162,Francesco di Giorgio Martini,1439,Siena ,4243540646,7011179,43.316667,11.35,1502,Siena ,4243540646,7011179,43.316667,11.35,M,1,1,1,0,1,1,1,,,,,
500124479,Bartolomeo della Gatta,1448,Florence ,4243150091,7000457,43.766667,11.25,1502,Florence ,4243150091,7000457,43.766667,11.25,M,0,1,1,0,1,0,1,,,,,
500086149,"Bopp, Sebald",1403,Bamberg ,4180030154,7004325,49.866667,10.866667,1503,Bamberg ,4180030154,7004325,49.866667,10.866667,M,0,0,1,0,0,0,0,,,,,
500020750,"Bregno, Andrea",1418,Osteno ,4243750026,7029510,46,9.083333,1503,Rome ,4243510165,7000874,41.9,12.483333,M,0,1,1,0,0,0,0,,,,,
500009306,"Meckenem, Israhel van, the younger",1430,Meckenheim ,4180360107,1040282,50.633333,7.016667,1503,Bocholt ,4180030407,1038566,51.833333,6.6,M,1,0,1,0,1,0,0,,,,,
500122321,"Peter II, Duke of Bourbon",1438,Moulins ,4151360554,7008198,46.5667,3.3333,1503,Moulins ,4151360554,7008198,46.5667,3.3333,M,0,0,0,0,0,0,1,,,,,
500033397,"Alessi, Andrea",1415,Durrës ,4003090003,7010750,41.3,19.4667,1504,Split ,4061540018,7015546,43.5167,16.4667,M,0,1,1,0,0,0,0,,,,,
500023452,"Schiavone, Giorgio di Tomaso",1430,Šibenik ,4061540007,7015447,43.75,15.9167,1504,Šibenik ,4061540007,7015447,43.75,15.9167,M,0,0,1,0,0,0,0,,,,,
500018029,"Lippi, Filippino",1447,Prato ,4243450464,7006161,43.883333,11.1,1504,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,0,,,,,
500001018,"Schüchlin, Hans",1420,Ulm ,4180600027,7005187,48.4,10,1505,Ulm ,4180600027,7005187,48.4,10,M,0,0,1,0,0,0,0,,,,,
500026133,"Mazzola, Filippo",1450,Parma ,4243450082,7004942,44.8,10.333333,1505,Parma ,4243450082,7004942,44.8,10.333333,M,0,0,1,0,0,0,0,,,,,
500046482,Jacquelin de Montluçon,1463,Bourges ,4151030399,7017415,47.0833,2.3833,1505,Bourges ,4151030399,7017415,47.0833,2.3833,M,0,0,1,0,1,0,0,,,,,
500004218,"Mantegna, Andrea",1426,Padova province ,4243420117,7002994,45.35,11.816667,1506,Mantua ,4243360075,7005879,45.15,10.8,M,0,0,1,0,1,0,0,,,,,
500116614,"Bayqara, Husayn",1438,Her?t province ,3001210001,1001293,34.5,62,1506,Her?t province ,3001210001,1001293,34.5,62,M,0,0,0,0,0,0,1,,,,,
500031292,"Quartararo, Riccardo",1443,Sciacca ,4243540524,7003812,37.516667,13.05,1506,Palermo ,4243450044,7003928,38.116667,13.366667,M,0,0,1,0,0,0,0,,,,,
500116536,"Compte, Pere",1450,Gerona ,4540180017,7007697,41.982548,2.822449,1506,Valencia ,4540630009,7008769,39.466667,-.366667,M,0,1,0,0,0,0,0,,,,,
500237956,"Columbus, Christopher",1451,Genoa ,4243180088,7008546,44.416667,8.95,1506,Valladolid ,4540630012,7008771,41.65,-4.716667,M,0,0,0,0,0,0,1,,,,,
500061912,"Goybault, Paoul",1420,Parthenay ,4151450028,1034809,46.65,-.2333,1507,Parthenay ,4151450028,1034809,46.65,-.2333,M,0,0,1,0,1,0,1,,,,,
500028437,"Rosselli, Cosimo",1439,Florence ,4243150091,7000457,43.766667,11.25,1507,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500121310,Shen Zhou,1427,Xiangcheng ,3062690061,1139797,31.4833,120.7167,1509,Xiangcheng ,3062690061,1139797,31.4833,120.7167,M,0,0,1,0,1,0,1,,,,,
500286638,"Challant, Georges de",1430,French Southern and Antarctic Territories ,2150000000,1000163,-49.5,69.5,1509,Pinerolo ,4243450250,7005728,44.883333,7.35,M,0,0,0,0,0,0,1,,,,,
500028972,"Donzello, Pietro del",1452,Florence ,4243150091,7000457,43.766667,11.25,1509,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500032960,Dario di Giovanni,1410,Pordenone ,4243450402,7003352,45.963889,12.6575,1510,Conegliano ,4243060854,7003299,45.890556,12.2925,M,0,0,1,0,0,0,0,,,,,
500121847,"Zavattari, Guido",1419,Milan ,4243360266,7005903,45.466667,9.2,1510,Milan ,4243360266,7005903,45.466667,9.2,M,0,0,1,0,0,0,0,,,,,
500009374,Mariano del Buono di Jacopo,1433,Florence ,4243150091,7000457,43.766667,11.25,1510,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,0,,,,,
500015254,"Botticelli, Sandro",1444,Florence ,4243150091,7000457,43.766667,11.25,1510,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,0,,,,,
500028290,Giorgione,1477,Castelfranco Veneto ,4243060399,7003298,45.666667,11.916667,1510,Venice ,4243630105,7018159,45.438611,12.326667,M,0,0,1,0,0,0,0,,,,,
500012859,"Meire, Gerard van der",1412,Ghent ,4031180010,7007887,51.05,3.716667,1512,Ghent ,4031180010,7007887,51.05,3.716667,M,0,0,1,0,1,0,0,,,,,
500186751,"Sanmicheli, Bartolomeo",1426,Porlezza ,4243450403,7005855,46.033333,9.116667,1512,Casale Monferrato ,4243060304,7003924,45.133333,8.45,M,0,1,0,0,0,0,0,,,,,
500032229,"Crivelli, Vittore",1444,Venice ,4243630105,7018159,45.438611,12.326667,1512,Fermo ,4243150049,7004029,43.15,13.716667,M,0,0,1,0,0,0,0,,,,,
500086944,Olivier of Ghent,1460,Ghent ,4031180010,7007887,51.05,3.716667,1512,Tomar ,4451570005,7011086,39.6,-8.4167,M,0,0,1,0,0,0,0,,,,,
500023716,"Pinturicchio, Bernardino",1442,Perugia ,4243450142,7000526,43.133333,12.366667,1513,Siena ,4243540646,7011179,43.316667,11.35,M,1,0,1,0,0,0,0,,,,,
500006581,"Mainardi, Bastiano",1466,San Gimignano ,4243540128,7006334,43.466667,11.033333,1513,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500032249,"Schongauer, Georg",1435,Colmar ,4151060476,7008119,48.0833,7.35,1514,Strasbourg ,4151540794,7012346,48.5833,7.75,M,1,0,0,0,0,0,0,,,,,
500019098,"Bramante, Donato",1444,Urbino ,4243600012,7003994,43.716667,12.633333,1514,Rome ,4243510165,7000874,41.9,12.483333,M,0,1,1,0,1,0,0,,,,,
500026794,"Caporali, Bartolomeo",1415,Perugia ,4243450142,7000526,43.133333,12.366667,1515,Perugia ,4243450142,7000526,43.133333,12.366667,M,0,0,1,0,0,0,0,,,,,
500115377,"Colombe, Michel",1425,Bourges ,4151030399,7017415,47.0833,2.3833,1515,Tours ,4151570128,7008323,47.3833,.7,M,0,0,1,0,0,0,0,,,,,
500016577,"Lombardo, Pietro",1425,Carona ,4243060264,7005793,46.016667,9.783333,1515,Venice ,4243630105,7018159,45.438611,12.326667,M,0,1,1,0,0,0,0,,,,,
500018565,"Giocondo, Giovanni",1433,Verona ,4243630132,7003262,45.45,11,1515,Rome ,4243510165,7000874,41.9,12.483333,M,0,1,1,0,1,1,1,,,,,
500088706,"Manutius, Aldus",1440,Bassiano ,4243030107,5002315,41.55,13.033333,1515,Venice ,4243630105,7018159,45.438611,12.326667,M,0,0,0,0,1,1,0,,,,,
500003893,"Cozzarelli, Giacomo",1453,Siena ,4243540646,7011179,43.316667,11.35,1515,Siena ,4243540646,7011179,43.316667,11.35,M,0,1,1,0,0,0,0,,,,,
500005936,"Albertinelli, Mariotto",1474,Florence ,4243150091,7000457,43.766667,11.25,1515,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500019244,"Bellini, Giovanni",1431,Venice ,4243630105,7018159,45.438611,12.326667,1516,Venice ,4243630105,7018159,45.438611,12.326667,M,0,0,1,0,0,0,0,,,,,
500023184,"Sangallo, Giuliano da",1433,Florence ,4243150091,7000457,43.766667,11.25,1516,Florence ,4243150091,7000457,43.766667,11.25,M,0,1,1,0,0,0,0,,,,,
500030102,Biagio d'Antonio,1446,Florence ,4243150091,7000457,43.766667,11.25,1516,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500115838,"Glaser, Georg",1450,Bamberg ,4180030154,7004325,49.866667,10.866667,1516,Frankfurt am Main ,4180150093,7005293,50.116667,8.683333,M,0,0,1,0,0,0,0,,,,,
500001733,"Barbari, Jacopo de'",1450,Venice ,4243630105,7018159,45.438611,12.326667,1516,Mechelen ,4031360016,7008736,51.028298,4.479327,M,0,0,1,0,1,0,0,,,,,
500028157,"Fungai, Bernardino",1460,Siena ,4243540646,7011179,43.316667,11.35,1516,Siena ,4243540646,7011179,43.316667,11.35,M,0,0,1,0,0,0,0,,,,,
500115527,"Francia, Francesco",1440,Bologna ,4243030226,7004847,44.483333,11.333333,1517,Bologna ,4243030226,7004847,44.483333,11.333333,M,1,1,1,0,0,0,0,,,,,
500124450,"Morlanes, Gil, the elder",1440,Zaragoza ,4540750005,7008813,41.633333,-.883333,1517,Zaragoza ,4540750005,7008813,41.633333,-.883333,M,0,0,1,0,0,0,0,,,,,
500015411,"Cozzarelli, Guidoccio",1450,Siena ,4243540646,7011179,43.316667,11.35,1517,Siena ,4243540646,7011179,43.316667,11.35,M,1,0,1,0,1,0,0,,,,,
500012627,"Cima da Conegliano, Giovanni Battista",1455,Conegliano ,4243060854,7003299,45.890556,12.2925,1517,Venice ,4243630105,7018159,45.438611,12.326667,M,0,1,1,0,0,0,0,,,,,
500045936,"Gaggini, Giovanni",1460,Palermo ,4243450044,7003928,38.116667,13.366667,1517,Mendrisio ,4542360022,7007290,45.8833,8.9833,M,0,0,1,0,0,0,0,,,,,
500115575,"Bartolommeo, Fra",1472,Florence ,4243150091,7000457,43.766667,11.25,1517,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,1,,,,,
500013902,"Mazzoni, Guido",1440,Modena ,4243360307,7009565,44.666667,10.916667,1518,Modena ,4243360307,7009565,44.666667,10.916667,M,1,0,1,0,1,0,1,,,,,
500093006,"Marciniec, Marcin",1455,Cracow ,4450300083,7007652,50.05,19.9167,1518,Cracow ,4450300083,7007652,50.05,19.9167,M,1,0,0,0,0,0,0,,,,,
500121846,"Zavattari, Francesco",1419,Milan ,4243360266,7005903,45.466667,9.2,1519,Milan ,4243360266,7005903,45.466667,9.2,M,0,0,1,0,0,0,0,,,,,
500005586,Antonio da Fabriano,1421,Fabriano ,4243150002,7004004,43.333333,12.9,1519,Fabriano ,4243150002,7004004,43.333333,12.9,M,0,0,1,0,0,0,1,,,,,
500031446,"Wolgemut, Michael",1434,Nuremberg ,4180390285,7004334,49.447778,11.068333,1519,Nuremberg ,4180390285,7004334,49.447778,11.068333,M,0,0,1,0,1,0,0,,,,,
500031337,"Bonsignori, Francesco",1450,Verona ,4243630132,7003262,45.45,11,1519,Caldiero ,4243060047,1043735,45.4,11.1833,M,0,0,1,0,0,0,0,,,,,
500010879,Leonardo da Vinci,1452,Vinci ,4243630266,7006173,43.783333,10.916667,1519,Amboise ,4151000123,7008272,47.4167,1,M,1,1,1,1,1,1,1,,,,,
500010795,"Joest, Jan",1455,Wesel ,4180660256,7005168,51.666667,6.616667,1519,Haarlem ,4390210003,7007048,52.366667,4.65,M,0,0,1,0,0,0,0,,,,,
500115085,"Gonzaga, Franceso, II",1466,Mantua ,4243360075,7005879,45.15,10.8,1519,Mantua ,4243360075,7005879,45.15,10.8,M,0,0,0,0,0,0,1,,,,,
500049986,"Fancelli, Domenico",1469,Settignano ,4243540810,7006128,43.782874,11.320987,1519,Zaragoza ,4540750005,7008813,41.633333,-.883333,M,0,0,1,0,0,0,0,,,,,
500115566,"Giusti, Antonio",1479,Settignano ,4243540810,7006128,43.782874,11.320987,1519,Tours ,4151570128,7008323,47.3833,.7,M,0,0,1,0,0,0,0,,,,,
500116608,Sultan 'Ali Mashhadi,1430,Mashhad ,3243360016,7002247,36.2667,59.5667,1520,Mashhad ,3243360016,7002247,36.2667,59.5667,M,0,0,1,0,1,0,0,,,,,
500015956,"Baegert, Derick",1435,Wesel ,4180660256,7005168,51.666667,6.616667,1520,Wesel ,4180660256,7005168,51.666667,6.616667,M,0,0,1,0,0,0,0,,,,,
500002241,"Traut, Wolf",1470,Nuremberg ,4180390285,7004334,49.447778,11.068333,1520,Nuremberg ,4180390285,7004334,49.447778,11.068333,M,0,0,1,0,1,0,0,,,,,
500023578,Raphael,1483,Urbino ,4243600012,7003994,43.716667,12.633333,1520,Rome ,4243510165,7000874,41.9,12.483333,M,0,1,1,0,1,1,1,,,,,
500016260,"Caselli, Cristoforo",1450,Parma ,4243450082,7004942,44.8,10.333333,1521,Parma ,4243450082,7004942,44.8,10.333333,M,0,0,1,0,0,0,0,,,,,
500010233,"Buglioni, Benedetto",1459,Florence ,4243150091,7000457,43.766667,11.25,1521,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,0,0,0,,,,,
500007508,Piero di Cosimo,1462,Florence ,4243150091,7000457,43.766667,11.25,1521,Florence ,4243150091,7000457,43.766667,11.25,M,0,0,1,0,1,0,0,,,,,
500121783,"Leo X, Pope",1475,Florence ,4243150091,7000457,43.766667,11.25,1521,Rome ,4243510165,7000874,41.9,12.483333,M,0,0,0,0,0,0,1,,,,,
500037711,"Muñoz, Pedro",1422,Valencia ,4540630009,7008769,39.466667,-.366667,1522,Huesca ,4540210021,7007785,42.13868,-.409411,M,0,0,1,0,0,0,0,,,,,
500018162,"Amadeo, Giovanni Antonio",1447,Pavia ,4243450103,7006026,45.166667,9.166667,1522,Milan ,4243360266,7005903,45.466667,9.2,M,0,1,1,0,0,0,0,,,,,
500014860,"Kulmbach, Hans von",1470,Kulmbach ,4180300328,1039952,50.1,11.45,1522,Nuremberg ,4180390285,7004334,49.447778,11.068333,M,0,0,1,0,1,0,0,,,,,
500008327,Cavazzola,1486,Verona ,4243630132,7003262,45.45,11,1522,Verona ,4243630132,7003262,45.45,11,M,0,0,1,0,0,0,0,,,,,
500044727,"Artula von Villach, Thomas",1435,Thörl ,4002570017,1026143,47.5333,15.2167,1523,Villach ,4002630006,7003232,46.6167,13.85,M,0,0,1,0,0,0,0,,,,,
500024544,Perugino,1440,Città della Pieve ,4243060734,7005066,42.95,12,1523,Fontignano ,4243150222,7029470,43.033333,12.183333,M,0,0,1,0,1,0,0,,,,,
500029837,"Montagna, Bartolomeo",1440,Orzinuovi ,4243420074,7005779,45.4,9.916667,1523,Vicenza ,4243630163,7003204,45.55,11.55,M,0,0,1,0,1,0,0,,,,,
500025998,"David, Gerard",1450,Oudewater ,4390420042,1048037,52.033333,4.883333,1523,Bruges ,4031030066,7007867,51.210933,3.225971,M,0,0,1,0,0,0,0,,,,,
500072474,"Franco, Alfonso",1466,Messina ,4243360240,7003897,38.183333,15.566667,1523,Messina ,4243360240,7003897,38.183333,15.566667,M,1,0,1,0,0,0,0,,,,,
